year;city;party;federal_election;tourist;tourist_foreign;share_foreign_tourist;unemployment;population;migrants;share_migrants;share_youth;share_old;pupils_school;pupils_gymn;share_gymn;Hochschule;uni;HE_total;total_students;votes;place_list;incumbent;woman;doctor;CDU;SPD;Grüne;FDP;Linke;AfD;share_students;share_pupils;FW;local_list;federal_trend;federal_result;Name_total;job;Age;votes_pred_old;Partei;Piraten;Tierschutzpartei;prof;aristocracy;double_name;muslim_migrant;non_muslim_migrant;google;federal_difference;youth_list;green_alt_list;time;google_stan;BD;first_time
2014;Aalen;FDP;5;195611;37955;0;4;67079;7355;0;32;35;7709;2083;0;1;0;1;5575;895;8;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Astrid Dehoust;;;;0;0;0;0;0;0;0;0;4;2;0;0;1;0;;0
2014;Aalen;FDP;5;195611;37955;0;4;67079;7355;0;32;35;7709;2083;0;1;0;1;5575;7352;12;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Wilfried  Huber;;;;0;0;0;0;0;0;0;0;23000;2;0;0;2;0;;0
2014;Aalen;FDP;5;195611;37955;0;4;67079;7355;0;32;35;7709;2083;0;1;0;1;5575;779;6;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Detlef Monzheimer;;;;0;0;0;0;0;0;0;0;35;2;0;0;2;0;;0
2014;Aalen;FDP;5;195611;37955;0;4;67079;7355;0;32;35;7709;2083;0;1;0;1;5575;909;4;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Christian Felix Müller;;;;0;0;0;0;0;0;0;0;39100;2;0;0;2;0;;0
2014;Aalen;FDP;5;195611;37955;0;4;67079;7355;0;32;35;7709;2083;0;1;0;1;5575;1342;2;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Alexander Jäger;;;;0;0;0;0;0;0;0;0;85;2;0;0;2;0;;0
2014;Aalen;FDP;5;195611;37955;0;4;67079;7355;0;32;35;7709;2083;0;1;0;1;5575;594;19;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Siglinde  Enßlin;;;;0;0;0;0;0;0;0;0;13;2;0;0;1;0;;0
2014;Aalen;FDP;5;195611;37955;0;4;67079;7355;0;32;35;7709;2083;0;1;0;1;5575;854;5;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Gudrun  Käufer;;;;0;0;0;0;0;0;0;0;1970;2;0;0;2;0;;0
2014;Aalen;FDP;5;195611;37955;0;4;67079;7355;0;32;35;7709;2083;0;1;0;1;5575;642;15;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Christian Schrimpf;;;;0;0;0;0;0;0;0;0;12;2;0;0;1;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;5556;6;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Christoph Glück;;;;0;0;0;0;0;0;0;0;63200;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;4146;20;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Matthias Müller;;;;0;0;0;0;0;0;0;0;261000;2;0;0;2;1;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1355;28;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Adelheid Boje-Müller;;;;0;0;0;0;0;1;0;0;7;2;0;0;1;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2848;29;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Michael Krenzler;;;;0;0;0;0;0;0;0;0;2000;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1796;40;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Marc Evers;;;;0;0;0;0;0;0;0;0;37800;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2992;7;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Erik Gundlach;;;;0;0;0;0;0;0;0;0;12500;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2509;19;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Christoph Münzer;;;;0;0;0;0;0;0;0;0;15900;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2775;48;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Brida Fiek;;;;0;0;0;0;0;0;0;0;37;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1578;34;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Angelika Gronewald;;;;0;0;0;0;0;0;0;0;80;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1818;24;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Simone Bingel;;;;0;0;0;0;0;0;0;0;3450;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2173;27;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Ilse Stiefel;;;;0;0;0;0;0;0;0;0;17400;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2124;39;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Anja Evers;;;;0;0;0;0;0;0;0;0;28800;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;10739;2;1;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Herta König;;;;0;0;0;0;0;0;0;0;38600;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1872;15;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Roswitha Grünwald;;;;0;0;0;0;0;0;0;0;26200;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1254;35;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Judith Schweitzer;;;;0;0;0;0;0;0;0;0;33500;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;4374;10;0;1;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Brigitte Häring;;;;0;0;0;0;0;0;0;0;18200;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2895;30;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Thomas Pauli;;;;0;0;0;0;0;0;0;0;131000;2;0;0;2;1;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1088;44;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Gefion Rawer;;;;0;0;0;0;0;0;0;1;14;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2756;25;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Johannes Deger;;;;0;0;0;0;0;0;0;0;3650;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1835;43;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Holger Klapproth;;;;0;0;0;0;0;0;0;0;4370;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1782;32;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; David Harnasch;;;;0;0;0;0;0;0;0;0;598;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;3411;12;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Angelika Evers;;;;0;0;0;0;0;0;0;0;24900;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1602;31;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Simon Hartmann;;;;0;0;0;0;0;0;0;0;85100;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1974;18;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Birgit Scheer-Müller;;;;0;0;0;0;0;1;0;0;21;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2039;16;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Dagmar Gräfingholt;;;;0;0;0;0;0;0;0;0;38;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;4413;5;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Marianne Schäfer;;;;0;0;0;0;0;0;0;0;49300;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1586;37;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Christoph Gabrisch;;;;0;0;0;0;0;0;0;0;2640;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1657;22;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Cornelia Mengus;;;;0;0;0;0;0;0;0;0;61;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1426;45;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Axel Gräfingholt;;;;0;0;0;0;0;0;0;0;44;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;19975;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Patrick Evers;;;;0;0;0;0;0;0;0;0;33700;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;14931;4;1;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Nikolaus von Gayling-Westphal;;;;0;0;0;0;1;1;0;0;92;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;3053;21;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Christa Fünfgelt;;;;0;0;0;0;0;0;0;0;24;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;3375;26;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Rainer Linser;;;;0;0;0;0;0;0;0;0;5560;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;3973;11;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Elmar Bingel;;;;0;0;0;0;0;0;0;0;1560;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;8081;47;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Hansjörg Dattler;;;;0;0;0;0;0;0;0;0;65;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;4487;8;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Eric Andre Lassiaille;;;;0;0;0;0;0;0;0;1;19;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;5543;9;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Axel Münch;;;;0;0;0;0;0;0;0;0;43600;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2710;14;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Brigitte Preugschat;;;;0;0;0;0;0;0;0;0;66;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1629;33;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Ulrike Habatsch;;;;0;0;0;0;0;0;0;0;12;2;0;0;1;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1598;41;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Thomas Härringer;;;;0;0;0;0;0;0;0;0;80;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;13328;3;1;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Sascha Fiek;;;;0;0;0;0;0;0;0;0;1330;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;3876;13;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Rainer Pachner;;;;0;0;0;0;0;0;0;0;6440;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1864;42;0;1;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Nicola Brauch;;;;0;0;0;0;0;0;0;0;18000;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;2100;17;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Adrian Hurrle;;;;0;0;0;0;0;0;0;0;2230;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1842;46;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Helga-Katharina Daseking;;;;0;0;0;0;0;1;0;0;7;2;0;0;1;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;3805;23;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Markus Klimsch;;;;0;0;0;0;0;0;0;0;2770;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1540;36;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Carola Riediger;;;;0;0;0;0;0;0;0;0;1940;2;0;0;2;0;;0
2014;Freiburg;FDP;5;1357965;497203;0;6;222203;32863;0;25;27;24414;8580;0;8;1;9;32284;1216;38;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Emilia Skwierawska;;;;0;0;0;0;0;0;0;1;12;2;0;0;1;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;2817;6;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Katharina  Sowa;;;;0;0;0;0;0;0;0;1;21500;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1167;42;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Christian Berberich;;;;0;0;0;0;0;0;0;0;37;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1988;28;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Christoph Cremer;;;;0;0;0;0;0;0;0;0;23000;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1057;29;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Bernd Homburger;;;;0;0;0;0;0;0;0;0;7170;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1668;26;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Peter  Schneider;;;;0;0;0;0;0;0;0;0;253000;4;0;0;2;1;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1078;35;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Stephanie  Griffin;;;;0;0;0;0;0;0;0;0;70400;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;930;38;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Jochen  Landenberger;;;;0;0;0;0;0;0;0;0;5590;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;2042;25;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Klaus-Dieter  Sütterlin;;;;0;0;0;0;0;1;0;0;8100;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;2390;14;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Tilman Segler;;;;0;0;0;0;0;0;0;0;2420;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;2529;17;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Jochen  Frowein;;;;0;0;0;0;0;0;0;0;3410;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1973;21;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Johann Dietrich  Auffermann;;;;0;0;0;0;0;0;0;0;1590;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1221;34;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Michael  von Taschitzki;;;;0;0;0;0;1;0;0;0;49;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;2063;13;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Martin  Jacob;;;;0;0;0;0;0;0;0;0;141000;4;0;0;2;1;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1006;23;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Jörg  Schmülling;;;;0;0;0;0;0;0;0;0;1200;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1196;46;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Nathalie Baron;;;;0;0;0;0;0;0;0;0;13;4;0;0;1;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1294;48;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Claus  Diekmann;;;;0;0;0;0;0;0;0;0;28100;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1935;10;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Hannes  Wendling;;;;0;0;0;0;0;0;0;0;8040;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1611;39;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Oliver Bodem;;;;0;0;0;0;0;0;0;0;23;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;3036;12;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Otto Knüpfer;;;;0;0;0;0;0;0;0;0;15;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;5374;4;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Hannelore  Beust;;;;0;0;0;0;0;0;0;0;17500;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;3371;5;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Sebastian  Romainczyk;;;;0;0;0;0;0;0;0;1;68;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;3718;7;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Dietrich  Götze;;;;0;0;0;0;0;0;0;0;25800;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1067;32;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Bernd Betz;;;;0;0;0;0;0;0;0;0;21;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;847;40;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Maximilian  Konrad;;;;0;0;0;0;0;0;0;0;35300;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1244;20;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Rolf Steltemeier;;;;0;0;0;0;0;0;0;0;70;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;7518;2;1;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Michael  Eckert;;;;0;0;0;0;0;0;0;0;71800;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;2195;18;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Esat  Yürekci;;;;0;0;0;0;0;0;1;0;11;4;0;0;1;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1504;22;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Katja  Meder;;;;0;0;0;0;0;0;0;0;7100;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;3601;11;0;0;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Gert  Benz;;;;0;0;0;0;0;0;0;0;24900;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1613;33;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Huberta  Giulini-Segler;;;;0;0;0;0;0;1;0;0;8;4;0;0;1;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;10114;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Karl  Breer;;;;0;0;0;0;0;0;0;0;13100;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1198;24;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Herbert  Jung;;;;0;0;0;0;0;0;0;0;50900;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;982;45;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Adalbrecht Mohsin;;;;0;0;0;0;0;0;0;1;6;4;0;0;1;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1534;16;0;1;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Lieselotte  Ernst;;;;0;0;0;0;0;0;0;0;44100;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1124;43;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Sven  Dorkenwald;;;;0;0;0;0;0;0;0;0;59;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;3276;9;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Susanne von Schellenberg;;;;0;0;0;0;1;0;0;0;78;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;2320;8;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Dennis Steininger;;;;0;0;0;0;0;0;0;0;45;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;5277;3;0;1;1;0;0;0;1;0;0;0;0;0;0;3;4.8; Letizia  Mancino-Cremer;;;;0;0;0;0;0;1;0;1;53;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1028;30;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Johannes  Reuther;;;;0;0;0;0;0;0;0;0;17900;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;824;27;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Christian Gall-Rödel;;;;0;0;0;0;0;1;0;0;5;4;0;0;1;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1100;36;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Axel Stephan  Meisen;;;;0;0;0;0;0;0;0;0;1720;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1112;47;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Irmgard  Nüßgen;;;;0;0;0;0;0;0;0;0;22;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1077;41;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Carolina Carbuccia-Hinderer;;;;0;0;0;0;0;1;0;0;29;4;0;0;2;0;;0
2014;Heidelberg;FDP;7;1217200;492041;0;5;154715;28494;0;24;24;14835;6238;0;6;1;7;36902;1480;31;0;1;0;0;0;0;1;0;0;0;0;0;0;3;4.8; Almuth Giulini;;;;0;0;0;0;0;0;0;0;6;4;0;0;1;0;;0
