Stimmen,Name,Partei,Wahlbezirk,Wahlbezirk ID,Stadt,Stadt_id,Kreis_id
318.0,Gutwald,GRÜNE,Mitte,6,Bielefeld,5711000.0,11
276.0,Bußmann,DIE LINKE,Mitte,6,Bielefeld,5711000.0,11
58.0,Adamek,FDP,Mitte,6,Bielefeld,5711000.0,11
212.0,Witte,BfB,Mitte,6,Bielefeld,5711000.0,11
28.0,Schwager,Bürgernähe,Mitte,6,Bielefeld,5711000.0,11
72.0,Stüttner,PIRATEN,Mitte,6,Bielefeld,5711000.0,11
27.0,Akpinar,BBZ,Mitte,6,Bielefeld,5711000.0,11
33.0,Gökcen,BIZ,Mitte,6,Bielefeld,5711000.0,11
538.0,Weber,CDU,Mitte,7,Bielefeld,5711000.0,11
1015.0,Dr. Neu,SPD,Mitte,7,Bielefeld,5711000.0,11
846.0,Ackehurst,GRÜNE,Mitte,7,Bielefeld,5711000.0,11
491.0,Straetmanns,DIE LINKE,Mitte,7,Bielefeld,5711000.0,11
51.0,Tewes,FDP,Mitte,7,Bielefeld,5711000.0,11
230.0,Schwinger,BfB,Mitte,7,Bielefeld,5711000.0,11
43.0,Härtel,Bürgernähe,Mitte,7,Bielefeld,5711000.0,11
110.0,Linde,PIRATEN,Mitte,7,Bielefeld,5711000.0,11
25.0,Kornblum,BBZ,Mitte,7,Bielefeld,5711000.0,11
33.0,Agirbas,BIZ,Mitte,7,Bielefeld,5711000.0,11
816.0,Schröder,CDU,Mitte,8,Bielefeld,5711000.0,11
974.0,Scholz,SPD,Mitte,8,Bielefeld,5711000.0,11
1627.0,Rees,GRÜNE,Mitte,8,Bielefeld,5711000.0,11
556.0,Ridder-Wilkens,DIE LINKE,Mitte,8,Bielefeld,5711000.0,11
167.0,Oehme,FDP,Mitte,8,Bielefeld,5711000.0,11
473.0,Delius,BfB,Mitte,8,Bielefeld,5711000.0,11
34.0,Lauffer,Bürgernähe,Mitte,8,Bielefeld,5711000.0,11
144.0,Holzgraefe,PIRATEN,Mitte,8,Bielefeld,5711000.0,11
13.0,Gebremariam,BBZ,Mitte,8,Bielefeld,5711000.0,11
25.0,Zozmann,BIZ,Mitte,8,Bielefeld,5711000.0,11
1028.0,Weber,CDU,Schildesche,9,Bielefeld,5711000.0,11
1188.0,Pieplau,SPD,Schildesche,9,Bielefeld,5711000.0,11
1015.0,Godejohann,GRÜNE,Schildesche,9,Bielefeld,5711000.0,11
372.0,Kahle,DIE LINKE,Schildesche,9,Bielefeld,5711000.0,11
111.0,Seifert,FDP,Schildesche,9,Bielefeld,5711000.0,11
349.0,Inderhees,BfB,Schildesche,9,Bielefeld,5711000.0,11
30.0,Schröder,Bürgernähe,Schildesche,9,Bielefeld,5711000.0,11
146.0,Büsing,PIRATEN,Schildesche,9,Bielefeld,5711000.0,11
18.0,Uzun,BBZ,Schildesche,9,Bielefeld,5711000.0,11
15.0,Arslan,BIZ,Schildesche,9,Bielefeld,5711000.0,11
1164.0,Krüger,CDU,Schildesche,10,Bielefeld,5711000.0,11
1541.0,Gorsler,SPD,Schildesche,10,Bielefeld,5711000.0,11
995.0,Grün,GRÜNE,Schildesche,10,Bielefeld,5711000.0,11
401.0,Schmidt,DIE LINKE,Schildesche,10,Bielefeld,5711000.0,11
75.0,Buschmann,FDP,Schildesche,10,Bielefeld,5711000.0,11
389.0,Dedering,BfB,Schildesche,10,Bielefeld,5711000.0,11
36.0,Krückemeier,Bürgernähe,Schildesche,10,Bielefeld,5711000.0,11
105.0,Chowdry,PIRATEN,Schildesche,10,Bielefeld,5711000.0,11
9.0,Güleryüz,BBZ,Schildesche,10,Bielefeld,5711000.0,11
24.0,Karaduman,BIZ,Schildesche,10,Bielefeld,5711000.0,11
1053.0,Wasyliw,CDU,Schildesche,11,Bielefeld,5711000.0,11
1584.0,Esdar,SPD,Schildesche,11,Bielefeld,5711000.0,11
721.0,Dr. Sauer,GRÜNE,Schildesche,11,Bielefeld,5711000.0,11
369.0,Bernert,DIE LINKE,Schildesche,11,Bielefeld,5711000.0,11
106.0,Spalek,FDP,Schildesche,11,Bielefeld,5711000.0,11
399.0,Dedering,BfB,Schildesche,11,Bielefeld,5711000.0,11
29.0,Boerschel,Bürgernähe,Schildesche,11,Bielefeld,5711000.0,11
101.0,Grauer,PIRATEN,Schildesche,11,Bielefeld,5711000.0,11
28.0,Brünger,BBZ,Schildesche,11,Bielefeld,5711000.0,11
23.0,Köklüce,BIZ,Schildesche,11,Bielefeld,5711000.0,11
1271.0,Röwekamp,CDU,Schildesche,12,Bielefeld,5711000.0,11
1278.0,Knabe,SPD,Schildesche,12,Bielefeld,5711000.0,11
560.0,Niederbudde,GRÜNE,Schildesche,12,Bielefeld,5711000.0,11
274.0,Dr. Hawerkamp,DIE LINKE,Schildesche,12,Bielefeld,5711000.0,11
98.0,Wünsche,FDP,Schildesche,12,Bielefeld,5711000.0,11
262.0,Springer,BfB,Schildesche,12,Bielefeld,5711000.0,11
34.0,Eppendörfer,Bürgernähe,Schildesche,12,Bielefeld,5711000.0,11
73.0,Fluck,PIRATEN,Schildesche,12,Bielefeld,5711000.0,11
14.0,Kaygusuz,BBZ,Schildesche,12,Bielefeld,5711000.0,11
18.0,Sayili,BIZ,Schildesche,12,Bielefeld,5711000.0,11
104.0,Werner,CDU,Gadderbaum,13,Bielefeld,5711000.0,11
1015.0,Heimbeck,SPD,Gadderbaum,13,Bielefeld,5711000.0,11
1583.0,Pfaff,GRÜNE,Gadderbaum,13,Bielefeld,5711000.0,11
352.0,Thiel-Youssef,DIE LINKE,Gadderbaum,13,Bielefeld,5711000.0,11
155.0,Binder,FDP,Gadderbaum,13,Bielefeld,5711000.0,11
328.0,Eiffert,BfB,Gadderbaum,13,Bielefeld,5711000.0,11
23.0,Fluhme,Bürgernähe,Gadderbaum,13,Bielefeld,5711000.0,11
96.0,Taaken,PIRATEN,Gadderbaum,13,Bielefeld,5711000.0,11
18.0,Mikulle,BBZ,Gadderbaum,13,Bielefeld,5711000.0,11
23.0,Köklüce,BIZ,Gadderbaum,13,Bielefeld,5711000.0,11
958.0,Krumhöfner,CDU,Brackwede,14,Bielefeld,5711000.0,11
1133.0,Bauer,SPD,Brackwede,14,Bielefeld,5711000.0,11
262.0,Kocabey,GRÜNE,Brackwede,14,Bielefeld,5711000.0,11
187.0,Alici,DIE LINKE,Brackwede,14,Bielefeld,5711000.0,11
87.0,Kühn,FDP,Brackwede,14,Bielefeld,5711000.0,11
333.0,Dr. Brauer,BfB,Brackwede,14,Bielefeld,5711000.0,11
34.0,Struck,Bürgernähe,Brackwede,14,Bielefeld,5711000.0,11
86.0,Schmeing,PIRATEN,Brackwede,14,Bielefeld,5711000.0,11
16.0,Prill,BBZ,Brackwede,14,Bielefeld,5711000.0,11
120.0,Deniz Bardak,BIZ,Brackwede,14,Bielefeld,5711000.0,11
115.0,Helling,CDU,Brackwede,15,Bielefeld,5711000.0,11
114.0,Wünscher,SPD,Brackwede,15,Bielefeld,5711000.0,11
368.0,Büscher,GRÜNE,Brackwede,15,Bielefeld,5711000.0,11
206.0,Varchmin,DIE LINKE,Brackwede,15,Bielefeld,5711000.0,11
66.0,Albanese,FDP,Brackwede,15,Bielefeld,5711000.0,11
375.0,Dopheide,BfB,Brackwede,15,Bielefeld,5711000.0,11
58.0,Elges,Bürgernähe,Brackwede,15,Bielefeld,5711000.0,11
55.0,Bartusch,PIRATEN,Brackwede,15,Bielefeld,5711000.0,11
6.0,Avci-Türkan,BBZ,Brackwede,15,Bielefeld,5711000.0,11
77.0,Erarslan,BIZ,Brackwede,15,Bielefeld,5711000.0,11
1101.0,Copertino,CDU,Brackwede,16,Bielefeld,5711000.0,11
1125.0,Lufen,SPD,Brackwede,16,Bielefeld,5711000.0,11
302.0,Menge,GRÜNE,Brackwede,16,Bielefeld,5711000.0,11
130.0,Turan,DIE LINKE,Brackwede,16,Bielefeld,5711000.0,11
68.0,Nehls,FDP,Brackwede,16,Bielefeld,5711000.0,11
329.0,Schimmel,BfB,Brackwede,16,Bielefeld,5711000.0,11
113.0,Biermann,Bürgernähe,Brackwede,16,Bielefeld,5711000.0,11
52.0,Schürrer,PIRATEN,Brackwede,16,Bielefeld,5711000.0,11
7.0,Syed,BBZ,Brackwede,16,Bielefeld,5711000.0,11
35.0,DüÄŸer,BIZ,Brackwede,16,Bielefeld,5711000.0,11
1171.0,Varnholt,CDU,Brackwede,17,Bielefeld,5711000.0,11
1444.0,Gödde,SPD,Brackwede,17,Bielefeld,5711000.0,11
564.0,Stille,GRÜNE,Brackwede,17,Bielefeld,5711000.0,11
210.0,Dr. Schmitz,DIE LINKE,Brackwede,17,Bielefeld,5711000.0,11
129.0,Sielmann,FDP,Brackwede,17,Bielefeld,5711000.0,11
348.0,Pape,BfB,Brackwede,17,Bielefeld,5711000.0,11
26.0,Pfeiler,Bürgernähe,Brackwede,17,Bielefeld,5711000.0,11
51.0,Ebrecht,PIRATEN,Brackwede,17,Bielefeld,5711000.0,11
14.0,Tutkun,BBZ,Brackwede,17,Bielefeld,5711000.0,11
26.0,Konak,BIZ,Brackwede,17,Bielefeld,5711000.0,11
1539.0,Brinkmann,CDU,Dornberg,18,Bielefeld,5711000.0,11
104.0,Viehmeister,SPD,Dornberg,18,Bielefeld,5711000.0,11
859.0,John,GRÜNE,Dornberg,18,Bielefeld,5711000.0,11
288.0,Vollmer,DIE LINKE,Dornberg,18,Bielefeld,5711000.0,11
305.0,Wahl-Schwentker,FDP,Dornberg,18,Bielefeld,5711000.0,11
540.0,Becker,BfB,Dornberg,18,Bielefeld,5711000.0,11
28.0,Dr. Borsutzky,Bürgernähe,Dornberg,18,Bielefeld,5711000.0,11
106.0,Klein,PIRATEN,Dornberg,18,Bielefeld,5711000.0,11
35.0,Hempel,BBZ,Dornberg,18,Bielefeld,5711000.0,11
1433.0,Kleinesdar,CDU,Dornberg,19,Bielefeld,5711000.0,11
1437.0,Fortmeier,SPD,Dornberg,19,Bielefeld,5711000.0,11
991.0,Steinkühler,GRÜNE,Dornberg,19,Bielefeld,5711000.0,11
284.0,Adolph,DIE LINKE,Dornberg,19,Bielefeld,5711000.0,11
235.0,Wilmsmeier,FDP,Dornberg,19,Bielefeld,5711000.0,11
492.0,Hempelmann,BfB,Dornberg,19,Bielefeld,5711000.0,11
24.0,Dr. Rohde,Bürgernähe,Dornberg,19,Bielefeld,5711000.0,11
77.0,Scharf,PIRATEN,Dornberg,19,Bielefeld,5711000.0,11
54.0,Fermann,BBZ,Dornberg,19,Bielefeld,5711000.0,11
1688.0,Jung,CDU,Jöllenbeck,20,Bielefeld,5711000.0,11
1572.0,Gaesing,SPD,Jöllenbeck,20,Bielefeld,5711000.0,11
697.0,Julkowski-Keppler,GRÜNE,Jöllenbeck,20,Bielefeld,5711000.0,11
198.0,Bolgen,DIE LINKE,Jöllenbeck,20,Bielefeld,5711000.0,11
131.0,Piening,FDP,Jöllenbeck,20,Bielefeld,5711000.0,11
447.0,Salzwedel,BfB,Jöllenbeck,20,Bielefeld,5711000.0,11
21.0,Middel,Bürgernähe,Jöllenbeck,20,Bielefeld,5711000.0,11
59.0,Baach,PIRATEN,Jöllenbeck,20,Bielefeld,5711000.0,11
13.0,Qamar,BBZ,Jöllenbeck,20,Bielefeld,5711000.0,11
23.0,Sayili,BIZ,Jöllenbeck,20,Bielefeld,5711000.0,11
1642.0,Strothmann,CDU,Jöllenbeck,21,Bielefeld,5711000.0,11
1511.0,Brinkmann,SPD,Jöllenbeck,21,Bielefeld,5711000.0,11
815.0,Keppler,GRÜNE,Jöllenbeck,21,Bielefeld,5711000.0,11
253.0,Stiesch,DIE LINKE,Jöllenbeck,21,Bielefeld,5711000.0,11
208.0,vom Braucke,FDP,Jöllenbeck,21,Bielefeld,5711000.0,11
488.0,Dr. Harre,BfB,Jöllenbeck,21,Bielefeld,5711000.0,11
30.0,Schulz,Bürgernähe,Jöllenbeck,21,Bielefeld,5711000.0,11
64.0,Jürgens,PIRATEN,Jöllenbeck,21,Bielefeld,5711000.0,11
15.0,Qamar,BBZ,Jöllenbeck,21,Bielefeld,5711000.0,11
37.0,Sever,BIZ,Jöllenbeck,21,Bielefeld,5711000.0,11
161.0,Rüther,CDU,Heepen,22,Bielefeld,5711000.0,11
1298.0,Klemme-Linnenbrügger,SPD,Heepen,22,Bielefeld,5711000.0,11
293.0,Dr. Schulze,GRÜNE,Heepen,22,Bielefeld,5711000.0,11
247.0,Schatschneider,DIE LINKE,Heepen,22,Bielefeld,5711000.0,11
73.0,Kossiek,FDP,Heepen,22,Bielefeld,5711000.0,11
180.0,Klemme,BfB,Heepen,22,Bielefeld,5711000.0,11
43.0,Laker,Bürgernähe,Heepen,22,Bielefeld,5711000.0,11
53.0,Freund,PIRATEN,Heepen,22,Bielefeld,5711000.0,11
10.0,Ali,BBZ,Heepen,22,Bielefeld,5711000.0,11
11.0,Öztürk,BIZ,Heepen,22,Bielefeld,5711000.0,11
1475.0,Hüsemann,CDU,Heepen,23,Bielefeld,5711000.0,11
1201.0,Heißmann-Gladow,SPD,Heepen,23,Bielefeld,5711000.0,11
286.0,Kreye,GRÜNE,Heepen,23,Bielefeld,5711000.0,11
174.0,Vorwerg,DIE LINKE,Heepen,23,Bielefeld,5711000.0,11
90.0,Becker,FDP,Heepen,23,Bielefeld,5711000.0,11
171.0,Fenkl,BfB,Heepen,23,Bielefeld,5711000.0,11
85.0,Blumenstock,Bürgernähe,Heepen,23,Bielefeld,5711000.0,11
71.0,Bartmer,PIRATEN,Heepen,23,Bielefeld,5711000.0,11
14.0,Ali,BBZ,Heepen,23,Bielefeld,5711000.0,11
6.0,El Bouhamouchi,BIZ,Heepen,23,Bielefeld,5711000.0,11
930.0,Nettelstroth,CDU,Heepen,24,Bielefeld,5711000.0,11
761.0,Wandersleb,SPD,Heepen,24,Bielefeld,5711000.0,11
151.0,Borchers,GRÜNE,Heepen,24,Bielefeld,5711000.0,11
227.0,Holzki,DIE LINKE,Heepen,24,Bielefeld,5711000.0,11
41.0,Lott,FDP,Heepen,24,Bielefeld,5711000.0,11
139.0,Köttniz,BfB,Heepen,24,Bielefeld,5711000.0,11
19.0,Kiel,Bürgernähe,Heepen,24,Bielefeld,5711000.0,11
35.0,Nyga,PIRATEN,Heepen,24,Bielefeld,5711000.0,11
11.0,Jkol,BBZ,Heepen,24,Bielefeld,5711000.0,11
13.0,Baldan,BIZ,Heepen,24,Bielefeld,5711000.0,11
1296.0,Prof. Dr. von der Heyden,CDU,Heepen,25,Bielefeld,5711000.0,11
1179.0,Sternbacher,SPD,Heepen,25,Bielefeld,5711000.0,11
293.0,Johner,GRÜNE,Heepen,25,Bielefeld,5711000.0,11
149.0,Krüger,DIE LINKE,Heepen,25,Bielefeld,5711000.0,11
153.0,Niemeyer,FDP,Heepen,25,Bielefeld,5711000.0,11
419.0,Schwerthalter,BfB,Heepen,25,Bielefeld,5711000.0,11
24.0,Schoon,Bürgernähe,Heepen,25,Bielefeld,5711000.0,11
64.0,Blaszkowski,PIRATEN,Heepen,25,Bielefeld,5711000.0,11
9.0,Kaygusuz,BBZ,Heepen,25,Bielefeld,5711000.0,11
9.0,Alich,BIZ,Heepen,25,Bielefeld,5711000.0,11
1419.0,Grünewald,CDU,Heepen,26,Bielefeld,5711000.0,11
1293.0,Diembeck,SPD,Heepen,26,Bielefeld,5711000.0,11
295.0,Mann,GRÜNE,Heepen,26,Bielefeld,5711000.0,11
201.0,Baumann,DIE LINKE,Heepen,26,Bielefeld,5711000.0,11
99.0,Markwa,FDP,Heepen,26,Bielefeld,5711000.0,11
387.0,Kaufmann,BfB,Heepen,26,Bielefeld,5711000.0,11
93.0,Schoon,Bürgernähe,Heepen,26,Bielefeld,5711000.0,11
39.0,Dehmen,PIRATEN,Heepen,26,Bielefeld,5711000.0,11
23.0,Ntarantanis,BBZ,Heepen,26,Bielefeld,5711000.0,11
13.0,Dali,BIZ,Heepen,26,Bielefeld,5711000.0,11
1136.0,Hoffmann,CDU,Stieghorst,27,Bielefeld,5711000.0,11
1224.0,Frischemeier,SPD,Stieghorst,27,Bielefeld,5711000.0,11
261.0,Schulz,GRÜNE,Stieghorst,27,Bielefeld,5711000.0,11
227.0,Waidelich,DIE LINKE,Stieghorst,27,Bielefeld,5711000.0,11
86.0,Schlifter,FDP,Stieghorst,27,Bielefeld,5711000.0,11
331.0,Pfeiffer,BfB,Stieghorst,27,Bielefeld,5711000.0,11
26.0,Dr. Koch,Bürgernähe,Stieghorst,27,Bielefeld,5711000.0,11
64.0,Neumann,PIRATEN,Stieghorst,27,Bielefeld,5711000.0,11
32.0,Iqbal,BBZ,Stieghorst,27,Bielefeld,5711000.0,11
14.0,Yilmazer,BIZ,Stieghorst,27,Bielefeld,5711000.0,11
1509.0,Henrichsmeier,CDU,Stieghorst,28,Bielefeld,5711000.0,11
971.0,Weißenfeld,SPD,Stieghorst,28,Bielefeld,5711000.0,11
354.0,Lasche,GRÜNE,Stieghorst,28,Bielefeld,5711000.0,11
235.0,Ilgün,DIE LINKE,Stieghorst,28,Bielefeld,5711000.0,11
105.0,von Stockhausen,FDP,Stieghorst,28,Bielefeld,5711000.0,11
231.0,Stolte,BfB,Stieghorst,28,Bielefeld,5711000.0,11
26.0,Bobermin,Bürgernähe,Stieghorst,28,Bielefeld,5711000.0,11
84.0,Brehm,PIRATEN,Stieghorst,28,Bielefeld,5711000.0,11
33.0,Darwisch,BBZ,Stieghorst,28,Bielefeld,5711000.0,11
29.0,Karaman,BIZ,Stieghorst,28,Bielefeld,5711000.0,11
1705.0,Thole,CDU,Stieghorst,29,Bielefeld,5711000.0,11
1378.0,Akay,SPD,Stieghorst,29,Bielefeld,5711000.0,11
352.0,Althoff,GRÜNE,Stieghorst,29,Bielefeld,5711000.0,11
184.0,Hölscher,DIE LINKE,Stieghorst,29,Bielefeld,5711000.0,11
110.0,Lausten,FDP,Stieghorst,29,Bielefeld,5711000.0,11
368.0,Vagt,BfB,Stieghorst,29,Bielefeld,5711000.0,11
27.0,Siegert,Bürgernähe,Stieghorst,29,Bielefeld,5711000.0,11
87.0,Schreiber,PIRATEN,Stieghorst,29,Bielefeld,5711000.0,11
32.0,Wächter,BBZ,Stieghorst,29,Bielefeld,5711000.0,11
13.0,Yilmazer,BIZ,Stieghorst,29,Bielefeld,5711000.0,11
1221.0,Kirstein,CDU,Sennestadt,30,Bielefeld,5711000.0,11
1521.0,Nockemann,SPD,Sennestadt,30,Bielefeld,5711000.0,11
279.0,Dr. van Norden,GRÜNE,Sennestadt,30,Bielefeld,5711000.0,11
234.0,Stelze,DIE LINKE,Sennestadt,30,Bielefeld,5711000.0,11
91.0,Metzger,FDP,Sennestadt,30,Bielefeld,5711000.0,11
270.0,Kuhlmann,BfB,Sennestadt,30,Bielefeld,5711000.0,11
22.0,Bergmann,Bürgernähe,Sennestadt,30,Bielefeld,5711000.0,11
66.0,Scholand,PIRATEN,Sennestadt,30,Bielefeld,5711000.0,11
21.0,Ul-Haque,BBZ,Sennestadt,30,Bielefeld,5711000.0,11
54.0,Önbey,BIZ,Sennestadt,30,Bielefeld,5711000.0,11
1292.0,Nolte,CDU,Sennestadt,31,Bielefeld,5711000.0,11
956.0,Biermann,SPD,Sennestadt,31,Bielefeld,5711000.0,11
360.0,Schumacher,GRÜNE,Sennestadt,31,Bielefeld,5711000.0,11
214.0,Formanski,DIE LINKE,Sennestadt,31,Bielefeld,5711000.0,11
58.0,Blissenbach,FDP,Sennestadt,31,Bielefeld,5711000.0,11
193.0,Buse,BfB,Sennestadt,31,Bielefeld,5711000.0,11
19.0,Pottmann,Bürgernähe,Sennestadt,31,Bielefeld,5711000.0,11
67.0,Geilhaar,Einzelbewerberin,Sennestadt,31,Bielefeld,5711000.0,11
49.0,Ziolkowski,PIRATEN,Sennestadt,31,Bielefeld,5711000.0,11
11.0,Pisalski,BBZ,Sennestadt,31,Bielefeld,5711000.0,11
41.0,Kas,BIZ,Sennestadt,31,Bielefeld,5711000.0,11
1805.0,Steinkröger,CDU,Senne,32,Bielefeld,5711000.0,11
1267.0,Burggräf,SPD,Senne,32,Bielefeld,5711000.0,11
485.0,Fiebig,GRÜNE,Senne,32,Bielefeld,5711000.0,11
178.0,Varchmin,DIE LINKE,Senne,32,Bielefeld,5711000.0,11
181.0,Mielke,FDP,Senne,32,Bielefeld,5711000.0,11
522.0,von Spiegel,BfB,Senne,32,Bielefeld,5711000.0,11
19.0,Heißenberg,Bürgernähe,Senne,32,Bielefeld,5711000.0,11
72.0,Sprenger,PIRATEN,Senne,32,Bielefeld,5711000.0,11
14.0,Malik,BBZ,Senne,32,Bielefeld,5711000.0,11
23.0,Aydemir,BIZ,Senne,32,Bielefeld,5711000.0,11
1142.0,Niederfranke,CDU,Senne,33,Bielefeld,5711000.0,11
1098.0,Schrader,SPD,Senne,33,Bielefeld,5711000.0,11
367.0,Rohde,GRÜNE,Senne,33,Bielefeld,5711000.0,11
222.0,Niemeyer,DIE LINKE,Senne,33,Bielefeld,5711000.0,11
78.0,Bolte,FDP,Senne,33,Bielefeld,5711000.0,11
280.0,Wüllner,BfB,Senne,33,Bielefeld,5711000.0,11
21.0,Wolff,Bürgernähe,Senne,33,Bielefeld,5711000.0,11
75.0,Tacke,PIRATEN,Senne,33,Bielefeld,5711000.0,11
14.0,Yildirim,BBZ,Senne,33,Bielefeld,5711000.0,11
100.0,Sever,BIZ,Senne,33,Bielefeld,5711000.0,11
393.0,Westmeyer,CDU,Marienschule,Wahlbezirk_1_Marienschule,Harsewinkel,5754016.0,54
139.0,Wagner,SPD,Marienschule,Wahlbezirk_1_Marienschule,Harsewinkel,5754016.0,54
93.0,Dr. Wannhof,UWG,Marienschule,Wahlbezirk_1_Marienschule,Harsewinkel,5754016.0,54
59.0,Brinkert,GRÜNE,Marienschule,Wahlbezirk_1_Marienschule,Harsewinkel,5754016.0,54
366.0,Meyer zu Wickern,CDU,Marienschule,Wahlbezirk_2_Marienschule,Harsewinkel,5754016.0,54
261.0,Jonscher,SPD,Marienschule,Wahlbezirk_2_Marienschule,Harsewinkel,5754016.0,54
93.0,Schäfer,UWG,Marienschule,Wahlbezirk_2_Marienschule,Harsewinkel,5754016.0,54
54.0,Hanhart,GRÜNE,Marienschule,Wahlbezirk_2_Marienschule,Harsewinkel,5754016.0,54
338.0,Dr. Wensing,CDU,Marienschule,Wahlbezirk_3_Marienschule,Harsewinkel,5754016.0,54
189.0,Bolte,SPD,Marienschule,Wahlbezirk_3_Marienschule,Harsewinkel,5754016.0,54
140.0,Sieweke,UWG,Marienschule,Wahlbezirk_3_Marienschule,Harsewinkel,5754016.0,54
82.0,Spieler,GRÜNE,Marienschule,Wahlbezirk_3_Marienschule,Harsewinkel,5754016.0,54
311.0,Thüte,CDU,Loewenzahnschule,Wahlbezirk_4_Loewenzahnschule,Harsewinkel,5754016.0,54
245.0,Niewöhner,SPD,Loewenzahnschule,Wahlbezirk_4_Loewenzahnschule,Harsewinkel,5754016.0,54
77.0,Kaldeweide,UWG,Loewenzahnschule,Wahlbezirk_4_Loewenzahnschule,Harsewinkel,5754016.0,54
48.0,Leßner,GRÜNE,Loewenzahnschule,Wahlbezirk_4_Loewenzahnschule,Harsewinkel,5754016.0,54
326.0,Berheide,CDU,Loewenzahnschule,Wahlbezirk_5_Loewenzahnschule,Harsewinkel,5754016.0,54
186.0,Meißner-Schlömer,SPD,Loewenzahnschule,Wahlbezirk_5_Loewenzahnschule,Harsewinkel,5754016.0,54
154.0,Schlee,UWG,Loewenzahnschule,Wahlbezirk_5_Loewenzahnschule,Harsewinkel,5754016.0,54
62.0,Leßner,GRÜNE,Loewenzahnschule,Wahlbezirk_5_Loewenzahnschule,Harsewinkel,5754016.0,54
281.0,Wesselmann,CDU,Staedt Gymnasium,Wahlbezirk_6_Staedt_Gymnasium,Harsewinkel,5754016.0,54
194.0,Dräger,SPD,Staedt Gymnasium,Wahlbezirk_6_Staedt_Gymnasium,Harsewinkel,5754016.0,54
131.0,Dorgerloh,UWG,Staedt Gymnasium,Wahlbezirk_6_Staedt_Gymnasium,Harsewinkel,5754016.0,54
42.0,Bader,GRÜNE,Staedt Gymnasium,Wahlbezirk_6_Staedt_Gymnasium,Harsewinkel,5754016.0,54
284.0,Meyer-Wilmes,CDU,Staedt Gymnasium,Wahlbezirk_7_Staedt_Gymnasium,Harsewinkel,5754016.0,54
235.0,Feuß,SPD,Staedt Gymnasium,Wahlbezirk_7_Staedt_Gymnasium,Harsewinkel,5754016.0,54
70.0,Petermann,UWG,Staedt Gymnasium,Wahlbezirk_7_Staedt_Gymnasium,Harsewinkel,5754016.0,54
44.0,Hönsch,GRÜNE,Staedt Gymnasium,Wahlbezirk_7_Staedt_Gymnasium,Harsewinkel,5754016.0,54
181.0,Leghissa,CDU,Staedt Gymnasium,Wahlbezirk_8_Staedt_Gymnasium,Harsewinkel,5754016.0,54
154.0,Hinney,SPD,Staedt Gymnasium,Wahlbezirk_8_Staedt_Gymnasium,Harsewinkel,5754016.0,54
86.0,Schmitz,UWG,Staedt Gymnasium,Wahlbezirk_8_Staedt_Gymnasium,Harsewinkel,5754016.0,54
33.0,Figueira Palmier,GRÜNE,Staedt Gymnasium,Wahlbezirk_8_Staedt_Gymnasium,Harsewinkel,5754016.0,54
335.0,Wilhalm,CDU,Staedt Gymnasium,Wahlbezirk_9_Staedt_Gymnasium,Harsewinkel,5754016.0,54
167.0,Uhlenbrock,SPD,Staedt Gymnasium,Wahlbezirk_9_Staedt_Gymnasium,Harsewinkel,5754016.0,54
78.0,Nieder,UWG,Staedt Gymnasium,Wahlbezirk_9_Staedt_Gymnasium,Harsewinkel,5754016.0,54
31.0,Rieping,GRÜNE,Staedt Gymnasium,Wahlbezirk_9_Staedt_Gymnasium,Harsewinkel,5754016.0,54
290.0,Thiemann,CDU,Staedt Gymnasium,Wahlbezirk_10_Staedt_Gymnasium,Harsewinkel,5754016.0,54
270.0,Hemkemeyer,SPD,Staedt Gymnasium,Wahlbezirk_10_Staedt_Gymnasium,Harsewinkel,5754016.0,54
95.0,Sternberg,UWG,Staedt Gymnasium,Wahlbezirk_10_Staedt_Gymnasium,Harsewinkel,5754016.0,54
56.0,Zabel,GRÜNE,Staedt Gymnasium,Wahlbezirk_10_Staedt_Gymnasium,Harsewinkel,5754016.0,54
267.0,Bünnigmann,CDU,Astrid Lindgren Schule,Wahlbezirk_11_AstridLindgrenSchule,Harsewinkel,5754016.0,54
180.0,Schulmann-Tönshoff,SPD,Astrid Lindgren Schule,Wahlbezirk_11_AstridLindgrenSchule,Harsewinkel,5754016.0,54
55.0,Kaldeweide,UWG,Astrid Lindgren Schule,Wahlbezirk_11_AstridLindgrenSchule,Harsewinkel,5754016.0,54
52.0,Brameyer,GRÜNE,Astrid Lindgren Schule,Wahlbezirk_11_AstridLindgrenSchule,Harsewinkel,5754016.0,54
199.0,Kuznik,CDU,Astrid Lindgren Schule,Wahlbezirk_12_AstridLindgrenSchule,Harsewinkel,5754016.0,54
151.0,Weidlich,SPD,Astrid Lindgren Schule,Wahlbezirk_12_AstridLindgrenSchule,Harsewinkel,5754016.0,54
45.0,Cubick,UWG,Astrid Lindgren Schule,Wahlbezirk_12_AstridLindgrenSchule,Harsewinkel,5754016.0,54
36.0,Eggert,GRÜNE,Astrid Lindgren Schule,Wahlbezirk_12_AstridLindgrenSchule,Harsewinkel,5754016.0,54
165.0,Diederichs,CDU,Astrid Lindgren Schule,Wahlbezirk_13_AstridLindgrenSchule,Harsewinkel,5754016.0,54
166.0,Wiesbrock,SPD,Astrid Lindgren Schule,Wahlbezirk_13_AstridLindgrenSchule,Harsewinkel,5754016.0,54
